Address,Grades,School_ID,ALD_15,Grade_Cat,:created_at,:id,:updated_at,:version,Short_Name,Longitude,Latitude,the_geom,GeoNetwork,WARD_15,Phone,Network,COMMAREA,Governance,Zip
3900 N Lawndale Ave,"7, 8",610321,John Arena,ES,2015-12-02T17:40:19.962Z,row-47jr_ac6n_3qcv,2015-12-02T17:40:19.962Z,rv-si44-fvyk-2f2z,MARSHALL MIDDLE,-87.719988,41.952492,POINT (-87.71998811664967 41.952491861023674),1,45,1(773)534-5200,Network 1,IRVING PARK,District,60618
2710 E 89th St,"9, 10, 11, 12",610323,Natashia Holmes,HS,2015-12-02T17:40:19.962Z,row-n6vq_89dc.i5qk,2015-12-02T17:40:19.962Z,rv-hmtm-8dur_4xak,BOWEN HS,-87.55755,41.734627,POINT (-87.55755003398635 41.734626720922165),12,7,1(773)535-7650,OS4,SOUTH CHICAGO,District,60617
3212 W George St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610325,Rey Colon,ES,2015-12-02T17:40:19.962Z,row-rjjs_7wvs_24fs,2015-12-02T17:40:19.962Z,rv-fqbq.tznc_hcfn,LOGANDALE,-87.708041,41.93397,POINT (-87.70804087663461 41.933970196160615),4,35,1(773)534-5350,Network 4,AVONDALE,District,60618
1940 W 18th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610329,Daniel S. Solis,ES,2015-12-02T17:40:19.962Z,row-6btp.ysnw_5j5e,2015-12-02T17:40:19.962Z,rv-tw38_7avk.pphx,OROZCO,-87.67521,41.857755,POINT (-87.67521045905065 41.85775481003246),7,25,1(773)534-7215,Network 7,LOWER WEST SIDE,District,60608
3545 W Fulton Blvd,"9, 10, 11, 12",610334,Jason C. Ervin,HS,2015-12-02T17:40:19.962Z,row-7x8r-ep38_tfzn,2015-12-02T17:40:19.962Z,rv-cdui_k6f9_pbqb,RABY HS,-87.715423,41.88621,POINT (-87.71542311971996 41.88621006000519),5,28,1(773)534-6755,OS4,EAST GARFIELD PARK,District,60624
7424 S Morgan St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610339,Latasha R. Thomas,ES,2015-12-02T17:40:19.962Z,row-as9x.i6hr.hu3c,2015-12-02T17:40:19.962Z,rv-mz23_pswz_4cac,STAGG,-87.649217,41.758925,POINT (-87.64921669329419 41.75892473263723),11,17,1(773)535-3565,AUSL,ENGLEWOOD,District,60621
3400 N Austin Ave,"9, 10, 11, 12",610340,Nicholas Sposato,HS,2015-12-02T17:40:19.962Z,row-6vx5-988b-ekhv,2015-12-02T17:40:19.962Z,rv-szsv~e745.icfv,CHICAGO ACADEMY HS,-87.776847,41.943054,POINT (-87.77684656596966 41.94305449113127),1,36,1(773)534-0146,AUSL,DUNNING,District,60634
2216 W Hirsch St,"K, 1, 2, 3, 4, 5, 6, 7, 8",610342,Proco (Joe) Moreno III,ES,2015-12-02T17:40:19.962Z,row-r9mb~fizv_hskh,2015-12-02T17:40:19.962Z,rv-kzdw_phtg.nuhd,SABIN,-87.68305,41.906816,POINT (-87.68304994228944 41.90681581017204),5,1,1(773)534-4491,Network 5,WEST TOWN,District,60622
4414 S Evans Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610345,Patricia R. Dowell,ES,2015-12-02T17:40:19.962Z,row-adyh.zj7x-ywpq,2015-12-02T17:40:19.962Z,rv-aqpd.qe9r~agiz,WOODSON,-87.608419,41.814499,POINT (-87.60841876862465 41.81449879622073),9,3,1(773)535-1280,Network 9,GRAND BOULEVARD,District,60653
2300 W 64th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610347,JoAnn Thompson,ES,2015-12-02T17:40:19.962Z,row-ajk4.qh7s~g9xe,2015-12-02T17:40:19.962Z,rv-ubaw-h73c.37mn,CLAREMONT,-87.681061,41.777511,POINT (-87.68106119709638 41.777510508201864),10,16,1(773)535-8110,Network 10,CHICAGO LAWN,District,60636
9101 S Euclid Ave,"K, 1, 2, 3, 4, 5, 6, 7, 8",610350,Michelle A. Harris,ES,2015-12-02T17:40:19.962Z,row-aqmd-pznx_ipbn,2015-12-02T17:40:19.962Z,rv-vrgn_z2vk-5xsd,BLACK,-87.576643,41.729692,POINT (-87.57664295132463 41.72969236172512),12,8,1(773)535-6390,Network 12,CALUMET HEIGHTS,District,60619
8445 S Kolin Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610352,Lona Lane,ES,2015-12-02T17:40:19.962Z,row-uzma.ak6b~ym9u,2015-12-02T17:40:19.962Z,rv-mkp7.amk5-bvup,DURKIN PARK,-87.729955,41.738844,POINT (-87.72995529263605 41.73884394132675),10,18,1(773)535-2322,Network 10,ASHBURN,District,60652
3456 W 38th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610353,George A. Cardenas,ES,2015-12-02T17:40:19.962Z,row-k3hy_kdmm~z3qv,2015-12-02T17:40:19.962Z,rv-xfg3~4fdd_qkg9,CALMECA,-87.711654,41.824377,POINT (-87.7116536402093 41.82437732781906),8,12,1(773)535-7000,Network 8,BRIGHTON PARK,District,60632
4416 N Troy St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610354,Deborah Mell,ES,2015-12-02T17:40:19.962Z,row-chcj~b3hg.mjmf,2015-12-02T17:40:19.962Z,rv-8aih-etij.9gxf,NORTH RIVER,-87.707151,41.961721,POINT (-87.70715072857843 41.961721056992225),1,33,1(773)534-0590,Network 1,ALBANY PARK,District,60625
4420 N Beacon St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610355,James Cappleman,ES,2015-12-02T17:40:19.962Z,row-eyqn_k8cb.cc2d,2015-12-02T17:40:19.962Z,rv-7qxi.b5wv_h69z,COURTENAY,-87.663853,41.962308,POINT (-87.66385296301961 41.962307772432105),2,46,1(773)534-5790,Network 2,UPTOWN,District,60640
2400 S Marshall Blvd,"9, 10, 11, 12",610357,George A. Cardenas,HS,2015-12-02T17:40:19.962Z,row-m32t.3cyc~fbub,2015-12-02T17:40:19.962Z,rv-p9pf.4d9b-yea9,SPRY HS,-87.698946,41.847762,POINT (-87.69894610626729 41.8477616953178),7,12,1(773)534-1997,Network 7,SOUTH LAWNDALE,District,60623
9811 S Lowe Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610362,Carrie M. Austin,ES,2015-12-02T17:40:19.962Z,row-77ez.8sf4-3c34,2015-12-02T17:40:19.962Z,rv-fnnv-jxij_6855,EVERS,-87.639305,41.715665,POINT (-87.63930546860912 41.71566535811086),11,34,1(773)535-2565,Network 11,WASHINGTON HEIGHTS,District,60628
4140 N Marine Dr,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610363,James Cappleman,ES,2015-12-02T17:40:19.962Z,row-mt8a-r9xe_wvnz,2015-12-02T17:40:19.962Z,rv-79gd~se8q_mnuf,DISNEY,-87.646083,41.956816,POINT (-87.64608274383085 41.9568161311817),2,46,1(773)534-5840,ISP,UPTOWN,District,60613
330 E 133rd St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610364,Anthony A. Beale,ES,2015-12-02T17:40:19.962Z,row-2e4a-ygic.6xmf,2015-12-02T17:40:19.962Z,rv-mz83.hgg3-yzi7,DUBOIS,-87.61432,41.653733,POINT (-87.61432001022517 41.65373298187564),13,9,1(773)535-5582,Network 13,RIVERDALE,District,60827
9746 S Morgan St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610366,Carrie M. Austin,ES,2015-12-02T17:40:19.962Z,row-gcau~bze9-fe2i,2015-12-02T17:40:19.962Z,rv-rpvx~agam-hg9f,WACKER,-87.648044,41.716193,POINT (-87.64804432353884 41.71619329616542),11,34,1(773)535-2821,Network 11,WASHINGTON HEIGHTS,District,60643
139 S Parkside Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610367,Deborah L. Graham,ES,2015-12-02T17:40:19.962Z,row-83u7_5qav_x5wr,2015-12-02T17:40:19.962Z,rv-iusm-qz27.xyae,DEPRIEST,-87.766298,41.877979,POINT (-87.766297554912 41.877978833659135),3,29,1(773)534-6800,Network 3,AUSTIN,District,60644
240 W 104th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610368,Carrie M. Austin,ES,2015-12-02T17:40:19.962Z,row-v7hv-src5-spt7,2015-12-02T17:40:19.962Z,rv-5fut.z44v-vb5b,HUGHES L,-87.629869,41.705342,POINT (-87.6298686592155 41.70534232205133),13,34,1(773)535-5075,Network 13,ROSELAND,District,60628
917 W 88th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610369,"Howard B. Brookins, Jr.",ES,2015-12-02T17:40:19.962Z,row-s5br.tmy7~mhnn,2015-12-02T17:40:19.962Z,rv-j7w6-visp-3rfb,JACKSON M,-87.646767,41.734125,POINT (-87.64676673419726 41.7341254726103),11,21,1(773)535-3341,Network 11,AUBURN GRESHAM,District,60620
4934 S Wabash Ave,"9, 10, 11, 12",610380,Patricia R. Dowell,HS,2015-12-02T17:40:19.962Z,row-83r9~vet4-favq,2015-12-02T17:40:19.962Z,rv-z8pa_uxjb_mdip,WILLIAMS HS,-87.62503,41.806118,POINT (-87.62502998015482 41.80611759739416),9,3,1(773)535-1120,Network 9,GRAND BOULEVARD,District,60615
4934 S Wabash Ave,"9, 10, 11, 12",610381,Patricia R. Dowell,HS,2015-12-02T17:40:19.962Z,row-i7zu-jf8u~qw4v,2015-12-02T17:40:19.962Z,rv-kydd.wjfm_wm85,BRONZEVILLE HS,-87.625004,41.805204,POINT (-87.6250044685148 41.8052041707758),9,3,1(773)535-1150,OS4,GRAND BOULEVARD,District,60615
3120 S Kostner Ave,"9, 10, 11, 12",610383,Ricardo Munoz,HS,2015-12-02T17:40:19.962Z,row-9ab8~dgvw_it6c,2015-12-02T17:40:19.962Z,rv-3uw8~zebn.9s78,SOCIAL JUSTICE HS,-87.735299,41.833507,POINT (-87.73529946917368 41.833507274799466),7,22,1(773)535-4300,Network 7,SOUTH LAWNDALE,District,60623
3120 S Kostner Ave,"9, 10, 11, 12",610384,Ricardo Munoz,HS,2015-12-02T17:40:19.962Z,row-bhmq-764g_d7wb,2015-12-02T17:40:19.962Z,rv-4wzg_nfwy.dwvu,INFINITY HS,-87.735278,41.836169,POINT (-87.73527796115582 41.83616881902138),7,22,1(773)535-4225,Network 7,SOUTH LAWNDALE,District,60623
3120 S Kostner Ave,"9, 10, 11, 12",610385,Ricardo Munoz,HS,2015-12-02T17:40:19.962Z,row-sdpv~9vy3-7i2g,2015-12-02T17:40:19.962Z,rv-utuw.xbi5_uv4n,MULTICULTURAL HS,-87.735283,41.835282,POINT (-87.7352832974556 41.83528187381304),7,22,1(773)535-4242,Network 7,SOUTH LAWNDALE,District,60623
4946 S Paulina St,"10, 11, 12",610386,Willie B. Cochran,HS,2015-12-02T17:40:19.962Z,row-vzev-wttf_ux3w,2015-12-02T17:40:19.962Z,rv-2x9j-xn5m_5ffh,PEACE AND EDUCATION HS,-87.667378,41.803515,POINT (-87.66737776497777 41.803514716062885),8,20,1(773)535-9023,Options,NEW CITY,District,60609
730 N Pulaski Rd,"9, 10, 11, 12",610389,Emma M. Mitts,HS,2015-12-02T17:40:19.962Z,row-wq7x_y79e.wd5a,2015-12-02T17:40:19.962Z,rv-vqf9_q4hz-wsni,ORR HS,-87.726166,41.894449,POINT (-87.72616633148715 41.894448826656124),5,37,1(773)534-6500,AUSL,HUMBOLDT PARK,District,60624
5900 N Glenwood Ave,"9, 10, 11, 12",610390,Harry Osterman,HS,2015-12-02T17:40:19.962Z,row-659a-kezn.3a59,2015-12-02T17:40:19.962Z,rv-47cg~hbta_h5yz,RICKOVER MILITARY HS,-87.665789,41.989021,POINT (-87.66578850827734 41.98902071001694),2,48,1(773)534-2890,SLA,EDGEWATER,District,60660
6130 S Wolcott Ave,"7, 8, 9, 10, 11, 12",610391,Toni L. Foulkes,HS,2015-12-02T17:40:19.962Z,row-5u7w~rste.i6um,2015-12-02T17:40:19.962Z,rv-92ae-726n~tby7,LINDBLOM HS,-87.671662,41.782041,POINT (-87.67166185009417 41.78204080347504),11,15,1(773)535-9300,Network 11,WEST ENGLEWOOD,District,60636
3120 S Kostner Ave,"9, 10, 11, 12",610392,Ricardo Munoz,HS,2015-12-02T17:40:19.962Z,row-6m57.92wp-5th8,2015-12-02T17:40:19.962Z,rv-4mum-5y3r.zftc,WORLD LANGUAGE HS,-87.735292,41.834397,POINT (-87.73529221689705 41.83439661757221),7,22,1(773)535-4334,Network 7,SOUTH LAWNDALE,District,60623
900 W Wilson Ave,"9, 10, 11, 12",610394,James Cappleman,HS,2015-12-02T17:40:19.962Z,row-fwse-fpad_fv4u,2015-12-02T17:40:19.962Z,rv-vbch.6dr3.fyru,UPLIFT HS,-87.652473,41.965547,POINT (-87.6524733460127 41.965547462054204),2,46,1(773)534-2875,Network 2,UPTOWN,District,60640
3330 W 71st St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610396,Latasha R. Thomas,ES,2015-12-02T17:40:19.962Z,row-enri~emv2~mb2v,2015-12-02T17:40:19.962Z,rv-bq9u_ycvk.pd9u,TARKINGTON,-87.706445,41.764407,POINT (-87.70644464814345 41.76440707615083),10,17,1(773)535-4700,AUSL,CHICAGO LAWN,District,60629
3300 N Campbell Ave,"11, 12",610402,Ameya Pawar,HS,2015-12-02T17:40:19.962Z,row-dpiy.ipcr_v6zn,2015-12-02T17:40:19.962Z,rv-tiz5-86u5~kdty,DEVRY HS,-87.690761,41.941388,POINT (-87.69076139181595 41.941387640204454),4,47,1(773)697-2216,Network 4,NORTH CENTER,District,60618
2022 W Washington Blvd,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610405,"Walter Burnett, Jr.",ES,2015-12-02T17:40:19.962Z,row-4rhy~x6an~5pfk,2015-12-02T17:40:19.962Z,rv-srwb-f8ue_bvcu,SUDER,-87.677636,41.883215,POINT (-87.67763611212946 41.88321451776874),6,27,1(773)534-7685,Network 6,NEAR WEST SIDE,District,60612
1313 S Sacramento Dr,"9, 10, 11, 12",610499,Michael D. Chandler,HS,2015-12-02T17:40:19.962Z,row-45kq.a7vb~ztrq,2015-12-02T17:40:19.962Z,rv-wzwu_wh7h.bsi9,COLLINS HS,-87.702042,41.864149,POINT (-87.7020415857478 41.86414856794383),5,24,1(773)534-1840,AUSL,NORTH LAWNDALE,District,60623
231 N Pine Ave,"9, 10, 11, 12",610501,Emma M. Mitts,HS,2015-12-02T17:40:19.962Z,row-6n4k_aw82_beu3,2015-12-02T17:40:19.962Z,rv-auzb~4cqk.xdy6,AUSTIN POLY HS,-87.761909,41.885123,POINT (-87.76190894991869 41.88512294415728),3,37,1(773)534-6300,Network 3,AUSTIN,District,60644
145 S Campbell Ave,"10, 11, 12",610502,"Walter Burnett, Jr.",HS,2015-12-02T17:40:19.962Z,row-2g5y.jwc9.2ku2,2015-12-02T17:40:19.962Z,rv-yqw3~2rww.9xmn,MARINE MILITARY HS,-87.688314,41.879123,POINT (-87.68831372379378 41.87912345962771),6,27,1(773)534-7818,SLA,NEAR WEST SIDE,District,60612
4027 W Grenshaw St,"K, 1, 2, 3, 4, 5, 6, 7, 8",610503,Michael D. Chandler,ES,2015-12-02T17:40:19.962Z,row-mgcu~bcxb~qkgr,2015-12-02T17:40:19.962Z,rv-bhd4-83vw~ymwa,FRAZIER PROSPECTIVE,-87.727244,41.86698,POINT (-87.7272443785774 41.86697962723388),5,24,1(773)534-6880,Network 5,NORTH LAWNDALE,District,60624
3625 S Hoyne Ave,PK,610504,George A. Cardenas,ES,2015-12-02T17:40:19.962Z,row-tj65-jzba.d92y,2015-12-02T17:40:19.962Z,rv-gtmk~9hpv_jk72,THOMAS,-87.677542,41.827775,POINT (-87.67754184981071 41.82777491389318),8,12,1(773)535-4088,Network 8,MCKINLEY PARK,District,60609
6201 S Stewart Ave,"9, 10, 11, 12",610506,Willie B. Cochran,HS,2015-12-02T17:40:19.962Z,row-8kdj_vnxt_7fxu,2015-12-02T17:40:19.962Z,rv-qziq.ydqw~28s3,TEAM HS,-87.633019,41.781485,POINT (-87.63301879084402 41.781484904143475),11,20,1(773)535-3530,Network 11,ENGLEWOOD,District,60621
3630 S Wells St,"9, 10, 11, 12",610513,James A. Balcer,HS,2015-12-02T17:40:19.962Z,row-z4c4-fsk8_w28s,2015-12-02T17:40:19.962Z,rv-dndr-3ksd_8cpk,AIR FORCE HS,-87.632757,41.828145,POINT (-87.63275698280424 41.828145322638406),6,11,1(773)535-1590,SLA,ARMOUR SQUARE,District,60609
231 N Pine Ave,"9, 10, 11, 12",610518,Emma M. Mitts,HS,2015-12-02T17:40:19.962Z,row-6e2i-vkty_ys8k,2015-12-02T17:40:19.962Z,rv-e3tt.5u29.4qp9,VOISE HS,-87.761916,41.885993,POINT (-87.76191637311167 41.885993287464316),3,37,1(773)534-0660,Network 3,AUSTIN,District,60644
1148 N Honore St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610520,Proco (Joe) Moreno III,ES,2015-12-02T17:40:19.962Z,row-f45p_85gk_2mcc,2015-12-02T17:40:19.962Z,rv-b9ka~2gpf-5dgy,LASALLE II,-87.673696,41.902914,POINT (-87.67369603158713 41.90291445754219),6,1,1(773)534-0490,Network 6,WEST TOWN,District,60622
6730 S Paulina St,"K, 1, 2, 3, 4, 5, 6, 7, 8",610521,JoAnn Thompson,ES,2015-12-02T17:40:19.962Z,row-hd9k.79sa-tpex,2015-12-02T17:40:19.962Z,rv-fsqi-wdwg.kryv,DAVIS M,-87.66653,41.771221,POINT (-87.66652988365753 41.77122111179404),11,16,1(773)535-9120,Network 11,WEST ENGLEWOOD,District,60636
6220 N Olcott Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610523,Mary O'Connor,ES,2015-12-02T17:40:19.962Z,row-qk63.amjf.px5e,2015-12-02T17:40:19.962Z,rv-dpds-xfsm.ehsq,EDISON PARK,-87.813771,41.994238,POINT (-87.81377123423147 41.9942379501437),1,41,1(773)534-0960,Network 1,NORWOOD PARK,District,60631
2957 N Hoyne Ave,"9, 10, 11, 12",610524,Scott Waguespack,HS,2015-12-02T17:40:19.962Z,row-izpm.d7zy~4cs2,2015-12-02T17:40:19.962Z,rv-wnia-f3au~edjg,ALCOTT HS,-87.680562,41.935795,POINT (-87.68056201291333 41.93579455631978),4,32,1(773)534-5970,Network 4,NORTH CENTER,District,60618
1250 W Erie St,"6, 7, 8, 9, 10, 11, 12",610529,Proco (Joe) Moreno III,HS,2015-12-02T17:40:19.962Z,row-eib6.97y5~wvcm,2015-12-02T17:40:19.962Z,rv-ighw.85g3_5gqh,OGDEN HS,-87.659405,41.893548,POINT (-87.65940468389965 41.89354763824293),6,1,1(773)534-0866,Network 6,WEST TOWN,District,60642
1415 E 70th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610530,Leslie A. Hairston,ES,2015-12-02T17:40:19.962Z,row-vibp-nyq6-q8v6,2015-12-02T17:40:19.962Z,rv-9zdx_rnv2-vr3d,SOUTH SHORE,-87.590396,41.767755,POINT (-87.59039610191911 41.767755109237974),12,5,1(773)535-8340,Network 12,SOUTH SHORE,District,60637
3510 W 55th St,"6, 7, 8",610532,Edward M. Burke,ES,2015-12-02T17:40:19.962Z,row-g4sm_yc4y_m6vb,2015-12-02T17:40:19.962Z,rv-eiab~n4mi.qy2v,HERNANDEZ,-87.71137,41.793479,POINT (-87.71136992165582 41.79347933037279),8,14,1(773)535-8850,Network 8,GAGE PARK,District,60632
2231 N Central Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610533,Nicholas Sposato,ES,2015-12-02T17:40:19.962Z,row-xzek~q4sf.2exf,2015-12-02T17:40:19.962Z,rv-xqnt-kqdf_y56p,PRIETO,-87.765781,41.921318,POINT (-87.76578057073853 41.921317582747385),3,36,1(773)534-0210,ISP,BELMONT CRAGIN,District,60639
640 W Scott St,"K, 1, 2, 3, 4, 5, 6, 7, 8",610534,"Walter Burnett, Jr.",ES,2015-12-02T17:40:19.962Z,row-73p6~m7ki~fgq7,2015-12-02T17:40:19.962Z,rv-9x89_r5p8~9k8r,SKINNER NORTH,-87.644841,41.905109,POINT (-87.6448414953298 41.90510911963836),4,27,1(773)534-8500,Network 4,NEAR NORTH SIDE,District,60610
3000 N Mango Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610539,Ariel E. Reboyras,ES,2015-12-02T17:40:19.962Z,row-drdy.bzrq_ptgd,2015-12-02T17:40:19.962Z,rv-uid2-3px4_pwkg,CAMRAS,-87.770127,41.934931,POINT (-87.77012725780791 41.934930622963975),3,30,1(773)534-2960,Network 3,BELMONT CRAGIN,District,60634
3231 N Springfield Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610541,Ariel E. Reboyras,ES,2015-12-02T17:40:19.962Z,row-s3bb~wrj3-pyu3,2015-12-02T17:40:19.962Z,rv-ntgk_54zb_22ye,LORCA,-87.724783,41.940026,POINT (-87.7247831231648 41.940025913762256),4,30,1(773)534-0950,Network 4,AVONDALE,District,60618
6700 N Whipple St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610542,Debra L. Silverstein,ES,2015-12-02T17:40:19.962Z,row-cehd_kbz4-js93,2015-12-02T17:40:19.962Z,rv-pfmr-4ufz-62xz,WEST RIDGE,-87.705917,42.002959,POINT (-87.70591720544137 42.00295899493658),2,50,1(773)534-8250,Network 2,WEST RIDGE,District,60645
5400 S St Louis Ave,"9, 10, 11, 12",610543,Edward M. Burke,HS,2015-12-02T17:40:19.962Z,row-65sb~uzx2.einr,2015-12-02T17:40:19.962Z,rv-zmru_kqvq~ahbb,SOLORIO HS,-87.711059,41.795201,POINT (-87.7110588222941 41.79520055550273),8,14,1(773)535-9070,AUSL,GAGE PARK,District,60632
4707 W Marquette Rd,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610544,Marty Quinn,ES,2015-12-02T17:40:19.962Z,row-kw7i.e78q~f5bd,2015-12-02T17:40:19.962Z,rv-x5rf.mcbw-s5sd,AZUELA,-87.73992,41.771079,POINT (-87.73992023347101 41.77107907304825),10,13,1(773)535-7395,Network 10,WEST LAWN,District,60629
1955 E 75th St,"9, 10, 11, 12",610547,Michelle A. Harris,HS,2015-12-02T17:40:19.962Z,row-bmzg_tugd.nfg2,2015-12-02T17:40:19.962Z,rv-dw96~8fws~vdcb,SOUTH SHORE INTL HS,-87.576353,41.758792,POINT (-87.57635263811758 41.758791663328175),12,8,1(773)535-8351,Network 12,SOUTH SHORE,District,60649
1522 W Fillmore St,"K, 1, 2, 3, 4, 5, 6, 7",610548,Jason C. Ervin,ES,2015-12-02T17:40:19.962Z,row-yajn-2m99-r57h,2015-12-02T17:40:19.962Z,rv-fm5r.ia7n-sjkn,STEM,-87.664969,41.868576,POINT (-87.6649691328739 41.86857587962179),6,28,1(773)534-7300,Network 6,NEAR WEST SIDE,District,60607
819 N Leamington Ave,"9, 10, 11, 12",610555,Emma M. Mitts,HS,2015-12-02T17:40:19.962Z,row-nxq4.ftp5_knu8,2015-12-02T17:40:19.962Z,rv-swt4~2a6c.4v9v,BANNER WEST HS,-87.754064,41.895678,POINT (-87.75406405282904 41.895677725388666),3,37,1(773)854-1188,Options,AUSTIN,ALOP,60651
3284 W 87th St,"9, 10, 11, 12",610557,Lona Lane,HS,2015-12-02T17:40:19.962Z,row-mw2m~mugq.z7ia,2015-12-02T17:40:19.962Z,rv-m8d3_p2jq.k4h9,PATHWAYS - ASHBURN HS,-87.70406,41.735239,POINT (-87.70406006744855 41.735239022689676),10,18,1(773)434-6300,Options,ASHBURN,ALOP,60652
7651 S Homan Ave,"9, 10, 11, 12",610558,Lona Lane,HS,2015-12-02T17:40:19.962Z,row-63rj.hha2.x7j4,2015-12-02T17:40:19.962Z,rv-2r5d~j7c7.pzyp,GOODE HS,-87.707345,41.75375,POINT (-87.70734534775225 41.75374980286195),10,18,1(773)535-7875,Network 10,ASHBURN,District,60652
2611 W 48th St,"5, 6, 7, 8",610559,Edward M. Burke,ES,2015-12-02T17:40:19.962Z,row-rbnr.xva7-menf,2015-12-02T17:40:19.962Z,rv-ken8.gkr4_wt92,SHIELDS MIDDLE,-87.68978,41.806491,POINT (-87.68977977296021 41.80649141123526),8,14,1(773)535-7115,Network 8,BRIGHTON PARK,District,60632
2245 W Jackson Blvd,"9, 10, 11",610561,"Walter Burnett, Jr.",HS,2015-12-02T17:40:19.962Z,row-kv5g-fkgh_ecmt,2015-12-02T17:40:19.962Z,rv-mbpi~7ijm-4b8h,CRANE MEDICAL HS,-87.683301,41.876947,POINT (-87.6833013466973 41.87694744418066),6,27,1(773)534-7600,Network 6,NEAR WEST SIDE,District,60612
2111 W 47th St,"9, 10, 11",610563,Toni L. Foulkes,HS,2015-12-02T17:40:19.962Z,row-iqcx-6b6x~e3ht,2015-12-02T17:40:19.962Z,rv-fdpr.cxiw_iewa,BACK OF THE YARDS HS,-87.677541,41.808413,POINT (-87.67754136777475 41.80841254361066),8,15,1(773)535-7320,Network 8,NEW CITY,District,60609
3900 N Lawndale Ave,"7, 8, 9, 10, 11",610564,John Arena,HS,2015-12-02T17:40:19.962Z,row-qd9a-bktt.hbds,2015-12-02T17:40:19.962Z,rv-43h5~5xxj~67df,DISNEY II HS,-87.721364,41.952488,POINT (-87.72136351147985 41.95248766987589),1,45,1(773)534-5010,ISP,IRVING PARK,District,60618
7141 S Morgan St,"9, 10, 11, 12",610565,Roderick T. Sawyer,HS,2015-12-02T17:40:19.962Z,row-x6nb.ep5h-vjvj,2015-12-02T17:40:19.962Z,rv-hi77-kka9~u6d4,CAMELOT - EXCEL ENGLEWOOD HS,-87.649124,41.763896,POINT (-87.64912434650894 41.763895973933494),11,6,1(773)675-6674,Options,ENGLEWOOD,Contract,60621
3222 W Roosevelt Rd,"9, 10, 11, 12",610566,Michael D. Chandler,HS,2015-12-02T17:40:19.962Z,row-sy6a~eywh.bqm2,2015-12-02T17:40:19.962Z,rv-hpxu-h8a9-aeth,MAGIC JOHNSON - N LAWNDALE HS,-87.706604,41.866478,POINT (-87.70660367627326 41.866477851545454),5,24,1(773)826-1137,Options,NORTH LAWNDALE,ALOP,60624
10928 S. Halsted Ave,"9, 10, 11, 12",610567,Carrie M. Austin,HS,2015-12-02T17:40:19.962Z,row-s3tu.8yhp.r84e,2015-12-02T17:40:19.962Z,rv-9shx-jn9s_fuu8,MAGIC JOHNSON - ROSELAND HS,-87.642697,41.69516,POINT (-87.64269696854774 41.6951598398265),13,34,1(773)468-1505,Options,MORGAN PARK,ALOP,60661
3100 W Belmont Ave,"9, 10, 11, 12",610568,Deborah Mell,HS,2015-12-02T17:40:19.962Z,row-ijwr-da3q-5ykb,2015-12-02T17:40:19.962Z,rv-vz83-x6w7-7tk6,PATHWAYS - AVONDALE HS,-87.705206,41.939433,POINT (-87.70520632193399 41.93943320970559),4,33,1(773)588-5007,Options,AVONDALE,ALOP,60618
7500 N Harlem Ave,"9, 10, 11, 12",610569,Mary O'Connor,HS,2015-12-02T17:40:19.962Z,row-n4rd_dg4z_5bm2,2015-12-02T17:40:19.962Z,rv-aw5f_4ay3_7qv3,OMBUDSMAN - NORTHWEST HS,-87.806682,42.017171,POINT (-87.80668177201913 42.017171239434354),1,41,1(312)806-9022,Options,EDISON PARK,ALOP,60631
6057 S. Western Ave,"9, 10, 11, 12",610570,JoAnn Thompson,HS,2015-12-02T17:40:19.962Z,row-wxji-vnqu~2rsk,2015-12-02T17:40:19.962Z,rv-ikte_j5qq~k7g5,OMBUDSMAN - SOUTH HS,-87.683635,41.783027,POINT (-87.68363453097783 41.783026581800456),10,16,1(773)498-5085 x6803,Options,CHICAGO LAWN,ALOP,60635
